      2.7283797789 a       202     0     7     1    22
    -13.7503038958 a       203     0     7     1    23
     20.4980424210 a       204     0     7     1    24
     -6.4211852354 a       205     0     7     1    25
    -30.4508427830 a       206     0     7     1    26
     -5.4067199692 a       207     0     7     1    27
      7.3997600678 a       208     0     7     1    28
     10.5826901311 a       209     0     7     1    29
      1.4126887988 a       210     0     7     1    30
     -5.3810273729 a       211     0     8     1     1
     -5.9801100619 a       212     0     8     1     2
     -4.1917302672 a       213     0     8     1     3
      1.5851472944 a       214     0     8     1     4
     -0.9955515505 a       215     0     8     1     5
      1.7277658901 a       216     0     8     1     6
     11.4794513302 a       217     0     8     1     7
     -2.7269901290 a       218     0     8     1     8
      3.9983332400 a       219     0     8     1     9
     -1.7446992694 a       220     0     8     1    10
     -0.2653582472 a       221     0     8     1    11
     -4.5494622224 a       222     0     8     1    12
     11.9507185347 a       223     0     8     1    13
      1.9413010420 a       224     0     8     1    14
     -4.8266946117 a       225     0     8     1    15
     -4.1071531943 a       226     0     8     1    16
     14.1169921471 a       227     0     8     1    17
     10.8294321620 a       228     0     8     1    18
     10.1718933554 a       229     0     8     1    19
      9.1725276417 a       230     0     8     1    20
      6.8933529207 a       231     0     8     1    21
     -3.6288656583 a       232     0     8     1    22
      0.9448229024 a       233     0     8     1    23
    -10.8173504984 a       234     0     8     1    24
      9.4843923541 a       235     0     8     1    25
     -0.3528374553 a       236     0     8     1    26
    -15.4894340055 a       237     0     8     1    27
     -4.2289262458 a       238     0     8     1    28
    -10.9260526321 a       239     0     8     1    29
      4.4560072705 a       240     0     8     1    30
     10.9860941563 a       241     0     9     1     1
    -10.6303583712 a       242     0     9     1     2
      5.2635077892 a       243     0     9     1     3
     -2.0667518083 a       244     0     9     1     4
     -4.2835570184 a       245     0     9     1     5
      6.3950968986 a       246     0     9     1     6
     33.9865259743 a       247     0     9     1     7
      5.9139826918 a       248     0     9     1     8
    -49.2984399873 a       249     0     9     1     9
      5.8160975574 a       250     0     9     1    10
     -5.3019103629 a       251     0     9     1    11
      8.0699074848 a       252     0     9     1    12
    -11.3744858996 a       253     0     9     1    13
      3.4206468885 a       254     0     9     1    14
    -11.9266215117 a       255     0     9     1    15
     -8.1067463429 a       256     0     9     1    16
    -12.3690263074 a       257     0     9     1    17
     -9.6536338430 a       258     0     9     1    18
     -0.9530960202 a       259     0     9     1    19
      6.8050960035 a       260     0     9     1    20
      2.6733790345 a       261     0     9     1    21
     17.0223787745 a       262     0     9     1    22
    -12.2255000938 a       263     0     9     1    23
     -2.0960372121 a       264     0     9     1    24
     23.8086805955 a       265     0     9     1    25
    -11.8920710314 a       266     0     9     1    26
    -15.9957393729 a       267     0     9     1    27
     -3.1754610497 a       268     0     9     1    28
     19.0130818046 a       269     0     9     1    29
      4.3806927749 a       270     0     9     1    30
     -6.9315562520 a       271     0    10     1     1
    -12.4293956640 a       272     0    10     1     2
    -13.8640038124 a       273     0    10     1     3
     16.6278238699 a       274     0    10     1     4
     -9.1793013319 a       275     0    10     1     5
     -8.9172631413 a       276     0    10     1     6
     11.6656015066 a       277     0    10     1     7
    -13.6268625594 a       278     0    10     1     8
     -1.3686519247 a       279     0    10     1     9
     22.3919929616 a       280     0    10     1    10
    -31.2247218772 a       281     0    10     1    11
     -1.4250652128 a       282     0    10     1    12
     -4.5661764567 a       283     0    10     1    13
     15.5590095041 a       284     0    10     1    14
     10.3039126076 a       285     0    10     1    15
     -2.5078474425 a       286     0    10     1    16
      1.5560614284 a       287     0    10     1    17
     -6.0652938916 a       288     0    10     1    18
     10.9148564905 a       289     0    10     1    19
     12.1652473398 a       290     0    10     1    20
      3.4296658413 a       291     0    10     1    21
     -5.2446962747 a       292     0    10     1    22
     -9.3820091298 a       293     0    10     1    23
    -22.9929637200 a       294     0    10     1    24
     19.0197925996 a       295     0    10     1    25
     -8.1674826498 a       296     0    10     1    26
     -6.0067179814 a       297     0    10     1    27
     -1.7375915441 a       298     0    10     1    28
     24.0762079755 a       299     0    10     1    29
    -11.7761472592 a       300     0    10     1    30
      3.7275829892 a       301     0    11     1     1
    -10.6103116653 a       302     0    11     1     2
    -11.1081358709 a       303     0    11     1     3
    -17.5973150449 a       304     0    11     1     4
    -13.6015112630 a       305     0    11     1     5
     17.7137348218 a       306     0    11     1     6
     12.3462719880 a       307     0    11     1     7
      1.1492565246 a       308     0    11     1     8
    -45.4889053628 a       309     0    11     1     9
     -5.4988338241 a       310     0    11     1    10
     22.6036899849 a       311     0    11     1    11
      3.3047035984 a       312     0    11     1    12
      7.7553751945 a       313     0    11     1    13
     -0.5953311480 a       314     0    11     1    14
    -25.4761293872 a       315     0    11     1    15
     -4.8331140010 a       316     0    11     1    16
    -33.0843386009 a       317     0    11     1    17
     -0.2968410121 a       318     0    11     1    18
     -3.6105475817 a       319     0    11     1    19
     -3.1023380823 a       320     0    11     1    20
     21.9030839670 a       321     0    11     1    21
     36.7762452925 a       322     0    11     1    22
     10.6710671267 a       323     0    11     1    23
     14.3002875762 a       324     0    11     1    24
     -3.8340141625 a       325     0    11     1    25
     -9.2736823682 a       326     0    11     1    26
     -7.2518361858 a       327     0    11     1    27
     -3.7654108178 a       328     0    11     1    28
    -12.6627349894 a       329     0    11     1    29
      1.8490076825 a       330     0    11     1    30
    -12.1755100046 a       331     0    12     1     1
    -13.5047973727 a       332     0    12     1     2
    -22.6503591151 a       333     0    12     1     3
     17.4069252404 a       334     0    12     1     4
    -12.8883220013 a       335     0    12     1     5
    -10.7609905084 a       336     0    12     1     6
      1.8872591575 a       337     0    12     1     7
    -19.7643714708 a       338     0    12     1     8
     10.7322431486 a       339     0    12     1     9
